1500_finish_s,3000_finish_s,5000_finish_s
214.05,466.63,1488
216.31,464.65,1931
215.35,457.23,2995
242.65,449.36,2397
214.19,450.15,1416
216.24,467.29,1785
242.53,514.1,1842
243.74,469.78,1700
216.75,513.95,1720
213.71,461.4,1661
243.13,519.28,3295
241.81,452.01,1993
244.27,501.14,2873
212.67,505.82,3455
213.54,468.9,1948
238.31,448.28,3438
213.88,514.85,3268
210.46,463.51,1577
217.59,522.75,1810
214.83,462.47,3175
216.87,463.51,3895
211.58,456.68,2535
217.72,523.73,1941
216.35,456.58,2169
217.71,453.92,3543
210.72,467.76,2290
214.92,467.7,2947
242.81,461.97,3718
217.75,458.45,2280
217.73,468.59,2802
217.1,516.13,3608
217.8,467.04,2314
214.73,467.02,3762
242.94,466.37,1663
212.65,517.21,2503
212.91,458.79,4018
217.59,468.59,3388
215.35,464.53,2730
215.5,458.24,4692
243.7,464.34,1388
240.26,521.42,2764
214.52,461.98,2596
215.44,468.4,1613
214.08,524.81,2116
213.54,468.22,2099
214.87,522.15,2355
244.06,467.8,1655
244.75,524.27,2219
214.28,466.99,2864
214.36,460.11,3327
217.07,454.82,1535
217.66,454.49,2032
215.81,467.48,2111
215.65,504.05,2837
212.35,469.3,2997
213.94,464.97,1521
216.33,469.31,1422
217.08,462.16,1932
244.6,513.79,2053
215.94,524.34,2351
215.55,458.34,3533
241.17,463.26,1611
212.57,467.19,2352
215.37,469.44,3026
244.6,514.62,1530
242.8,455.13,1828
211.94,464.08,2759
216.77,457.31,2236
213.64,456.25,1431
217.08,458.7,1790
216.35,464.69,2410
215.4,521.97,3864
212.46,469.08,2763
217.44,466.3,2274
217.31,521.36,2010
240.14,517.25,2393
217.82,455.96,1547
216.72,468.32,1587
214.75,466.64,2580
213.78,469.03,1543
216.56,469.41,2228
217.89,517.89,1303
217.85,524.18,1480
217.46,450.26,1671
217.43,524.99,1866
215.97,447.59,3374
215.96,465.89,2826
244.65,466.8,1893
242.23,457.7,2224
217.3,523.27,3876
215.0,469.53,1161
215.4,464.36,1651
217.2,512.1,2454
216.24,515.76,1360
211.68,522.58,1440
217.91,520.71,3579
217.93,460.3,2128
216.92,518.99,2811
243.71,456.69,2755
244.48,507.17,4225
243.52,453.96,1754
217.16,468.77,2173
212.29,465.97,4244
215.96,468.58,3474
217.73,453.87,1813
217.3,469.57,3845
211.6,510.15,1776
244.47,469.0,1445
214.45,466.74,1765
244.65,461.79,1377
217.99,522.92,4148
243.19,459.81,1447
217.47,467.17,1645
216.36,464.75,1826
217.51,451.66,3082
214.01,469.44,2184
213.94,466.93,2116
216.0,467.78,2474
212.01,451.0,2981
215.52,519.53,1414
216.3,467.51,4686
217.7,466.06,2029
214.81,457.64,1794
215.36,463.62,8022
244.34,523.92,1964
217.1,469.05,3211
212.63,515.37,3145
214.34,464.6,1604
244.17,516.4,3451
213.64,465.03,4558
209.77,524.5,2193
217.8,462.8,4098
217.13,521.69,2086
215.96,517.4,1572
217.97,523.67,3622
213.24,523.17,2958
244.8,458.28,2380
217.9,469.82,3534
215.64,514.65,2138
211.25,465.49,2291
215.42,522.2,3445
216.68,469.67,4376
242.0,467.17,1853
214.16,520.58,1392
212.7,519.78,1373
217.64,453.86,1986
216.8,453.37,2341
217.16,520.22,1923
217.27,522.13,2645
214.2,463.95,2420
216.54,464.2,2167
210.42,468.35,3124
212.09,458.56,3239
241.25,461.5,2497
215.75,498.49,1277
217.03,459.34,1485
217.53,510.7,2396
211.69,520.72,3863
216.91,454.69,3144
241.6,465.84,2181
216.85,450.79,2211
214.67,462.53,1961
216.03,469.27,1495
243.84,467.16,2916
239.34,450.67,2809
215.2,457.35,2616
217.15,453.71,1212
244.83,519.78,1814
217.43,463.96,2174
217.91,524.46,1632
212.9,468.73,3700
242.35,468.66,4318
215.23,514.79,1945
213.41,457.77,4321
216.23,452.55,1637
211.05,452.37,4373
217.96,463.59,1820
243.32,463.95,8296
217.32,453.84,2811
217.5,466.79,3174
217.3,467.38,2687
213.69,519.94,2035
216.01,456.6,3259
244.2,469.57,1962
216.55,461.22,3083
244.84,448.76,2443
240.6,456.42,1747
217.77,448.28,2688
215.26,468.45,2969
214.89,461.9,3883
244.77,469.7,2759
239.19,462.52,2028
244.17,510.93,4364
217.26,524.15,2677
215.42,523.06,4247
217.52,523.76,1549
241.93,468.4,2466
215.94,465.75,3655
215.98,465.5,1477
215.35,461.83,2037
216.85,521.67,1553
211.49,461.59,1791
214.51,463.4,2534
215.78,451.49,1872
244.55,468.07,3194
217.96,466.6,2400
215.26,518.13,2842
216.81,462.41,3350
211.86,501.26,3507
214.59,455.8,2719
217.66,467.02,2240
217.88,460.98,2757
216.58,467.08,2031
209.79,467.8,2360
244.64,458.21,1748
213.51,466.21,1936
216.76,464.3,1345
216.99,458.98,1797
238.5,465.03,1390
242.12,469.04,3261
217.43,464.57,3564
215.29,466.54,3386
216.21,463.45,3376
216.9,453.43,1190
215.74,467.1,2358
216.9,469.4,3556
242.75,468.05,4035
238.12,456.53,2287
212.73,466.3,1912
215.94,458.09,3417
216.95,462.98,1549
212.51,464.59,3360
243.75,462.85,4067
243.44,467.88,3593
215.36,452.79,1412
217.75,454.29,11918
215.69,522.64,1915
239.37,460.46,2203
243.43,523.11,2358
216.31,467.11,2346
216.19,461.03,1941
214.66,466.89,1703
217.42,463.3,2930
243.32,456.02,3418
242.99,469.62,1585
209.18,519.16,4341
217.8,462.95,2477
215.0,469.86,2076
217.18,464.97,2935
214.9,519.88,1990
216.47,524.1,1636
240.24,452.36,2308
217.57,463.6,1795
215.62,518.45,3607
214.35,466.3,2584
216.75,458.12,2243
216.44,466.69,1495
215.42,524.72,2130
241.22,465.02,3899
212.93,465.72,1517
244.3,469.35,1674
213.6,469.32,1961
216.97,516.45,2004
217.43,465.4,1748
241.63,465.99,1300
216.18,467.05,1115
215.77,464.6,1790
217.44,516.2,1668
215.82,469.98,11456
217.72,501.5,3412
216.95,461.92,1411
238.7,465.63,3048
217.9,467.22,2321
213.22,460.1,3496
212.88,519.71,11371
237.61,465.1,3860
217.32,517.2,1808
243.26,463.98,1900
215.69,464.1,2079
215.64,464.56,2000
215.51,513.59,2147
215.79,457.95,1746
216.76,522.09,2204
241.6,462.83,1342
216.77,456.74,2980
215.64,465.0,2531
239.93,466.22,1840
216.83,523.68,4201
240.81,451.41,3314
213.61,466.69,4414
217.63,453.36,3828
215.77,464.04,2225
214.0,524.68,6326
215.46,518.27,1753
216.21,459.93,1329
244.53,469.29,2363
212.48,463.87,1091
216.19,468.09,1790
215.68,457.77,3032
213.23,463.86,1639
214.71,453.64,2901
217.51,465.03,1827
214.52,458.77,1912
215.83,468.88,2976
239.5,517.58,4414
217.6,458.07,3389
243.89,462.19,8282
213.84,468.0,1744
240.55,467.4,2149
217.62,523.5,2715
214.55,458.36,1735
216.13,520.09,2971
212.74,469.33,2798
217.1,523.79,1816
217.06,523.08,2792
214.82,520.03,2202
216.14,523.95,3108
216.92,462.03,2238
216.99,458.11,2577
243.7,524.15,2414
217.68,465.81,2288
211.48,514.81,1076
217.53,513.62,1581
216.57,522.31,1543
243.1,460.74,2149
217.07,455.46,1438
217.96,461.21,1536
215.72,463.76,3173
216.02,468.39,3352
217.7,513.53,3259
243.86,518.6,2020
217.6,451.57,3151
217.08,453.49,4476
215.36,465.24,2336
243.13,468.69,13363
211.75,512.43,1328
234.98,505.6,1769
215.18,466.57,1920
213.65,457.18,3100
216.07,515.13,4046
214.88,459.69,4423
217.9,454.8,2206
217.95,523.08,1879
214.06,461.54,1676
213.59,459.27,1801
215.2,453.91,3257
241.19,458.22,2327
214.52,467.58,1177
216.39,515.96,2660
243.2,523.09,1639
214.16,512.33,2759
214.35,462.78,2096
215.47,469.9,2509
217.18,465.34,1889
244.66,454.0,3676
217.55,516.39,2153
215.29,468.27,4601
217.25,466.19,1890
214.44,461.95,2450
216.66,519.28,2814
243.59,466.97,1835
211.67,460.72,3557
244.3,469.14,1631
243.55,511.81,1659
214.36,524.3,3861
210.92,469.18,2964
243.03,460.29,3159
216.69,519.86,1691
243.36,465.76,4394
217.8,465.6,1414
216.2,517.11,1427
211.56,515.89,3927
209.21,463.38,4692
213.89,467.6,1286
217.4,465.9,1410
214.25,519.74,3534
216.98,469.86,2135
216.66,509.88,2760
215.74,520.85,3794
217.5,516.7,2488
217.68,510.99,1524
243.69,464.43,3448
216.08,465.98,1269
215.69,468.76,3261
244.86,504.19,1752
215.68,461.73,2625
244.1,522.39,1490
241.85,463.73,3072
216.66,461.75,2987
217.28,521.97,3751
216.31,456.28,3241
216.62,463.8,1603
243.64,467.36,2795
217.75,468.46,1264
214.67,464.2,3271
238.28,459.25,4384
244.46,469.57,1588
215.39,450.84,2258
243.91,461.09,2237
236.29,457.92,2527
215.61,456.13,4369
216.66,465.8,2822
217.07,459.55,3236
211.96,464.61,2027
211.84,462.39,3533
214.07,469.96,1630
216.62,468.7,2116
216.34,462.6,2647
215.17,455.61,2680
241.68,458.57,2385
214.84,462.7,2059
216.68,519.11,1384
241.62,455.69,1992
244.76,460.62,4340
217.83,461.78,2115
214.5,457.72,2614
217.7,468.2,3272
215.45,469.04,2004
244.79,462.61,1707
217.71,524.46,1599
216.6,452.38,2582
210.42,465.82,2129
217.58,464.81,3284
215.56,466.92,1864
239.17,468.53,1974
216.69,461.8,2651
214.43,521.3,2543
217.38,467.69,3542
214.31,523.64,2597
216.04,469.43,2494
215.62,466.51,2965
214.81,463.57,2346
213.36,510.3,2119
214.81,469.9,1347
233.37,507.21,4577
215.87,469.5,1564
216.99,462.38,3129
217.22,458.86,2657
212.3,468.43,2024
244.36,468.49,3542
217.01,460.58,3031
241.38,466.18,3973
214.25,453.27,3382
216.82,517.6,1731
217.1,452.55,2329
216.92,469.14,2958
217.11,463.01,2016
217.93,462.17,1426
214.3,466.32,4061
217.26,469.25,1295
244.52,462.59,2819
243.63,458.11,1657
216.38,458.28,2765
213.56,468.88,1218
238.42,460.75,3435
216.61,508.66,1441
213.37,458.82,1889
216.79,462.47,2171
213.87,468.93,3318
244.98,467.97,2227
243.25,466.15,1638
216.22,459.03,4716
216.6,469.56,3515
216.62,465.88,2287
242.81,523.24,2377
213.3,467.53,1752
214.6,457.0,3134
213.62,467.54,2812
213.61,462.72,1974
215.62,460.22,2386
217.65,469.72,1769
217.47,468.05,3534
215.45,516.51,2237
211.94,523.99,1791
212.87,460.67,2715
241.18,524.49,4667
214.67,460.01,1366
211.72,515.05,2986
215.69,461.35,1054
217.28,464.04,2460
216.4,447.67,3752
238.71,464.7,3726
216.92,468.16,953
213.94,456.98,2222
215.41,463.3,2754
215.84,511.4,3936
213.74,457.73,3148
213.02,464.48,1810
217.41,446.25,1741
216.1,506.36,2117
217.88,469.52,1510
216.0,457.41,2944
243.25,466.95,3613
214.13,465.11,3399
244.49,455.44,2608
217.18,465.78,3322
216.2,466.65,3669
217.6,506.44,2301
214.21,457.72,2042
216.82,523.89,3106
215.54,468.19,1940
214.77,466.79,1610
215.64,509.52,2253
213.81,465.9,1796
244.16,456.32,2875
217.72,514.02,1966
215.89,462.39,4522
217.42,460.91,3706
212.27,469.2,1988
216.45,463.23,2379
217.73,510.18,1744
212.73,464.89,3440
217.32,518.67,2142
214.19,464.16,2629
216.72,524.04,2213
213.84,469.46,3492
240.25,457.76,2530
211.34,458.1,2253
214.96,520.34,6613
215.2,463.41,2366
237.29,462.2,1869
216.24,456.76,3664
215.78,468.5,4502
217.04,523.65,2913
214.86,452.89,2182
216.23,464.73,2493
217.83,521.54,1419
212.06,513.78,4442
209.2,468.48,3107
217.75,464.55,1373
240.63,456.54,1929
241.04,467.64,2267
217.47,460.64,1490
217.96,505.4,1634
212.84,464.6,1790
215.74,463.23,2896
242.09,517.22,2350
215.63,447.3,2916
214.5,465.05,1849
216.62,447.05,2167
210.86,462.96,2026
213.21,465.47,12623
215.88,520.3,3562
217.74,467.49,2611
244.54,461.95,2713
210.9,468.5,1725
215.96,466.0,2175
215.9,466.6,1932
239.59,461.02,3764
217.62,461.8,2566
244.92,465.7,4917
243.45,465.55,1945
212.01,455.32,6525
216.97,517.0,2858
215.71,467.8,2361
217.14,516.63,1730
217.1,469.26,1462
216.7,466.7,2805
241.12,467.52,3604
216.0,462.8,2995
242.24,452.27,1785
216.82,450.23,3130
217.58,467.01,3780
242.44,467.68,2384
216.35,465.41,1826
217.2,461.26,2209
243.0,524.41,2946
215.99,466.9,2042
244.37,458.03,3031
243.55,519.07,2430
213.73,518.3,1812
216.5,469.8,2429
217.32,451.68,4312
217.6,467.8,1810
217.91,460.73,2667
215.35,524.81,2327
214.32,510.8,3328
244.83,523.6,2837
217.31,467.88,3240
215.09,523.54,2031
242.39,501.29,23835
214.4,456.44,1334
215.05,463.3,3848
243.27,515.92,1775
214.35,469.5,2482
244.78,469.46,4676
214.29,462.22,1778
244.61,468.2,10936
244.1,469.61,16501
217.73,469.84,1200
216.1,465.7,1677
215.24,455.61,1849
217.27,459.72,1328
216.8,468.07,1809
216.74,524.59,3552
215.22,523.13,4329
213.71,469.25,1865
217.73,452.38,2454
213.45,452.27,1327
237.71,469.05,3450
213.31,468.73,12162
239.83,464.43,191223
210.6,462.1,4073
210.68,463.64,2176
217.44,520.14,2105
215.57,465.74,3772
216.19,466.71,1785
215.53,457.33,2134
244.98,456.28,2073
213.73,463.81,3425
217.84,519.1,158760
216.6,510.14,1385
244.32,468.52,1685
213.54,463.84,2046
217.3,461.61,8631
217.61,466.42,3493
214.11,452.93,3334
217.27,461.79,1290
243.0,445.16,2243
244.26,454.14,1793
214.46,469.68,3404
243.47,456.27,1503
213.99,457.84,1829
244.63,468.08,1066
216.08,463.47,1842
236.5,466.87,3026
215.55,523.52,3652
238.4,465.5,2491
215.84,468.53,2227
217.42,458.06,2065
217.17,468.04,2905
244.28,508.96,2158
212.9,514.19,4142
215.75,457.74,1404
217.45,468.79,2937
242.83,461.68,3027
216.42,522.19,1699
216.73,464.8,3441
216.87,461.02,1670
213.43,505.83,3644
213.59,469.63,2682
215.91,465.44,1199
217.59,455.16,4023
213.37,467.21,4702
211.73,469.61,3557
217.85,464.55,1778
216.46,458.16,4059
209.47,463.35,3568
215.07,467.3,1925
217.9,521.99,5438
217.75,459.8,2334
215.23,469.7,1694
208.73,466.96,2857
212.94,462.57,2026
242.69,465.52,2520
216.09,457.53,1965
243.28,469.41,2658
241.33,460.22,2416
239.1,463.03,3439
216.38,454.98,4120
216.48,523.19,2844
214.68,466.4,2226
213.52,454.02,1661
217.61,466.36,2290
243.74,521.91,1891
236.41,464.27,1410
216.15,468.01,2511
216.89,462.16,2456
217.03,517.04,2169
217.49,507.18,2317
216.75,458.82,2225
211.49,519.14,1826
217.48,469.48,1968
216.05,457.98,2633
216.32,463.32,3267
214.39,456.69,1108
240.6,521.72,1805
242.19,456.47,2955
239.68,467.92,2342
216.56,466.9,2644
216.68,463.63,3337
216.07,458.71,1459
215.2,502.22,3315
216.0,468.07,2913
233.63,464.89,1723
216.83,469.09,1413
243.65,469.0,1687
216.95,468.59,2815
214.91,456.62,1349
244.68,463.95,2519
216.87,463.74,2808
217.9,465.98,2491
214.29,523.36,2346
215.21,466.9,10941
217.85,469.8,3782
216.15,465.0,3365
216.23,460.36,1347
214.22,468.59,3225
217.57,463.88,4012
217.26,507.14,2385
217.11,513.99,1637
214.43,460.75,2381
214.88,468.08,2300
217.0,513.38,3442
217.94,458.53,1802
217.36,465.0,3269
240.68,464.78,3284
216.24,520.71,1475
215.52,453.54,1222
217.3,455.61,2465
217.57,469.21,3373
238.69,462.21,2632
212.15,446.28,1918
217.05,518.32,1726
215.2,458.26,3210
216.61,463.94,1969
216.04,459.5,3435
216.64,465.57,1823
242.05,467.36,2073
214.98,523.23,2109
214.04,513.4,1330
217.37,459.91,3087
212.37,513.07,1854
216.1,458.18,2412
214.08,455.9,2343
217.59,459.8,3086
217.41,466.21,1615
244.36,510.21,2027
236.72,524.13,3054
244.72,465.28,2694
216.75,469.47,1793
241.97,458.19,1736
215.82,468.48,2860
213.67,467.19,2679
217.75,469.59,2801
215.9,466.0,2127
243.1,463.66,1610
216.33,463.5,4129
217.49,463.0,1399
217.53,517.14,1792
217.5,466.69,3481
217.46,466.69,1205
244.72,458.24,3059
243.5,468.2,3441
214.55,510.56,2180
216.56,469.2,1986
213.79,468.75,1998
217.5,466.8,6812
216.82,460.96,3324
210.31,520.23,4485
240.6,468.14,3490
217.71,465.4,1492
235.86,469.44,2265
244.78,457.73,1641
215.95,469.0,2071
239.72,458.83,3218
241.64,459.42,1273
215.84,457.62,1459
217.56,523.26,1923
214.87,455.06,3412
216.07,448.99,1087
216.22,461.92,3178
217.99,464.27,1184
239.67,465.33,1409
217.58,462.24,2373
213.34,521.42,1304
213.11,463.12,2679
211.7,460.98,2493
217.05,468.39,1303
216.17,469.5,1471
216.13,467.48,3250
217.33,460.79,2112
213.34,468.29,2185
213.2,523.05,1685
214.56,453.94,1548
217.6,466.47,1950
243.16,458.45,1470
244.62,467.53,3563
215.47,459.28,2981
217.99,468.32,3475
214.91,462.08,2056
211.96,521.86,1389
215.63,459.41,2010
214.85,462.85,1264
214.83,462.57,1902
217.06,461.6,1888
216.21,467.36,1888
213.61,460.37,2725
216.18,469.17,1809
215.87,520.81,2377
213.87,460.17,3036
238.78,453.51,3154
214.62,465.66,1718
217.22,469.0,1157
216.63,466.89,2777
214.7,460.13,2780
216.94,464.79,2605
217.52,523.82,2884
242.33,515.82,2152
244.79,524.26,2639
215.13,465.95,1380
216.7,508.72,2305
215.75,469.67,3609
217.9,469.41,1245
217.57,459.52,3695
213.71,468.23,2932
217.55,523.04,2451
240.17,465.12,2250
216.99,457.32,1992
217.19,511.88,4580
242.79,524.97,4585
216.65,466.34,2395
216.15,462.93,2540
217.34,469.56,2701
216.47,524.64,1763
244.9,465.58,2852
241.85,524.3,3295
215.91,463.59,2244
217.39,523.74,3069
214.72,524.32,3421
213.89,467.8,2422
243.25,522.04,1429
216.66,458.57,1099
212.74,460.56,1533
216.84,466.49,3493
239.06,508.49,1373
215.42,456.74,1946
217.54,516.8,1950
212.72,462.73,2726
217.55,517.97,2340
241.73,461.0,1789
213.5,465.15,2727
211.1,522.54,1584
217.96,524.03,1826
213.11,524.09,1418
244.87,522.19,1560
216.9,458.3,3979
217.78,519.88,1867
243.54,467.46,1597
216.14,463.9,1267
244.21,465.83,2417
215.24,504.51,4082
244.7,451.47,2754
216.83,468.4,2272
212.19,463.28,3271
215.31,522.01,2016
212.96,464.05,1817
216.05,445.54,7350
239.48,455.65,1479
