1500_finish_s,3000_finish_s,5000_finish_s
216.69,452.93,2450
215.83,467.0,2106
214.39,460.36,1496
217.31,524.02,1468
209.83,457.93,2110
216.7,520.98,3145
216.88,524.45,2323
212.88,523.93,2546
217.33,458.46,1546
240.53,460.31,5165
212.43,465.9,2717
216.63,515.74,2386
207.83,469.13,1304
214.46,517.62,2987
213.15,519.83,3409
217.78,519.75,1890
216.84,467.52,1560
215.9,463.84,2016
214.34,466.86,1503
214.01,465.36,3609
216.53,465.82,2674
214.57,467.55,1725
214.85,451.69,4321
217.63,469.58,2133
215.98,461.46,3170
217.99,464.9,1884
217.58,458.33,1641
217.58,523.83,2809
211.9,461.48,4357
217.54,467.51,1586
212.97,453.52,3584
213.64,516.0,2120
217.92,464.21,3103
213.4,463.38,2213
216.6,524.91,4558
210.74,464.24,3134
241.4,461.15,2676
217.68,468.18,1771
213.78,468.9,1493
240.42,456.37,2679
243.34,468.45,1212
216.18,465.77,2930
212.77,469.9,2120
216.99,501.84,2505
216.65,460.63,1993
210.27,469.99,1656
243.79,463.57,2292
216.7,462.69,3379
244.05,460.69,1932
241.41,463.92,2829
216.77,461.95,1986
214.24,458.75,1842
242.27,457.4,1882
216.19,462.5,2608
216.47,469.56,1559
216.6,465.62,2456
214.55,466.13,2627
216.83,459.85,2492
215.84,503.26,4661
214.38,457.62,3318
244.98,522.57,1996
215.21,509.52,1535
243.82,469.6,3895
217.91,450.99,2415
213.92,465.97,1700
217.61,468.88,3137
217.14,524.21,2397
216.55,521.68,2794
237.85,454.66,2353
212.65,468.46,1534
216.71,517.38,2212
241.01,467.6,2273
240.9,464.88,1469
239.37,459.25,1849
244.92,446.81,3728
214.42,464.14,2474
212.71,455.11,2729
242.47,469.82,2622
244.94,523.65,3513
217.6,467.36,2027
216.81,520.08,2968
213.83,456.43,3578
238.58,464.79,3020
217.74,517.3,3774
209.13,460.93,2071
217.53,464.86,3588
214.97,459.43,2036
207.8,465.4,4357
213.46,466.54,3784
216.26,523.3,2026
217.37,459.72,1502
215.06,460.97,3784
217.84,468.5,2202
216.87,461.94,1366
216.35,469.14,2591
210.8,463.91,1823
243.93,518.72,2103
217.26,465.38,3437
217.38,461.18,1453
216.96,457.49,3463
241.6,463.45,2060
216.48,521.14,2059
216.37,522.16,3278
217.85,519.82,5841
240.46,467.33,2517
215.08,465.43,1477
216.62,524.78,1639
214.05,469.04,1302
243.99,468.0,1763
217.57,518.0,3507
216.69,451.59,3097
235.25,459.57,2475
215.7,508.8,3227
214.89,522.3,2061
212.36,511.84,4021
213.56,446.69,3360
216.05,466.83,2023
217.91,468.28,1586
217.8,466.17,2566
217.11,466.37,2245
211.1,464.61,1968
240.25,520.72,4045
213.76,466.66,4418
214.7,522.19,1839
217.03,459.38,4035
217.77,469.98,1457
216.29,468.2,2236
213.56,461.14,3666
211.24,509.43,3441
240.6,469.69,2348
214.39,456.25,1337
214.55,509.89,1641
214.18,461.92,1280
213.56,466.24,3984
213.6,447.66,2043
217.61,457.76,2086
217.48,457.42,1972
214.39,464.2,2300
240.25,462.61,2119
214.76,464.43,3124
217.77,468.88,2069
214.88,464.63,3481
217.46,469.41,3271
215.89,468.35,1584
208.89,464.14,1789
238.28,469.41,3102
242.32,467.16,3038
241.25,523.12,3105
216.13,466.57,2263
214.6,524.54,11560
216.41,457.16,2941
215.02,514.69,3517
241.03,458.32,1712
216.97,461.48,3158
214.11,518.96,2128
211.76,457.3,1638
210.82,524.62,1847
242.1,513.72,1066
217.38,517.66,1769
214.47,466.3,1829
235.3,467.0,3738
216.33,468.75,3015
237.15,469.37,2448
244.35,517.7,3662
217.95,456.69,2293
217.58,524.27,1588
211.58,457.46,2524
244.9,468.66,2962
217.8,468.79,2845
217.12,468.09,2568
239.8,468.71,1141
217.41,467.13,2951
209.18,459.5,3455
217.97,460.0,2029
239.83,464.36,3237
214.82,515.94,1371
217.38,523.66,2596
242.75,457.04,4247
239.22,468.83,3061
217.22,518.0,4281
212.42,469.62,6652
217.03,467.2,2372
216.85,459.8,2678
244.67,468.59,1899
216.98,469.28,1780
213.42,463.45,3003
216.6,462.78,2256
244.36,520.03,2726
212.98,464.98,2416
215.74,455.3,1977
242.37,464.66,4119
211.7,515.57,2607
215.12,461.8,2687
216.87,456.47,3571
242.25,456.85,1734
217.82,463.62,3134
217.88,466.2,1347
216.29,465.83,1891
214.94,459.86,1965
210.06,518.38,1727
217.51,453.91,3170
211.76,515.32,2378
217.64,460.71,3087
212.24,523.69,2162
216.65,461.42,3443
237.77,464.3,1816
215.68,514.09,3727
210.96,508.51,3559
213.3,522.56,1934
217.56,461.88,1860
243.48,465.9,3106
216.9,467.31,4186
215.6,461.6,1758
244.49,460.91,2362
215.37,519.91,2521
211.81,463.24,3422
217.84,516.6,2099
242.58,455.28,2053
214.73,457.69,1518
216.3,524.64,1647
215.57,517.5,3026
216.81,465.78,2115
216.4,455.01,3118
216.02,458.55,1923
243.38,465.05,2493
242.28,466.06,3396
215.66,455.77,11918
211.83,458.3,3764
244.7,466.51,1557
212.95,468.27,1484
207.79,454.03,1629
216.26,512.1,3258
214.09,521.85,3391
242.54,459.73,2336
217.35,453.5,3183
216.22,505.4,1501
216.0,468.31,4434
242.21,513.43,2802
239.68,466.6,2575
217.3,463.84,1684
217.01,467.84,3281
213.99,465.4,2728
215.66,457.7,1656
216.68,452.55,1654
215.12,465.7,2074
213.71,457.18,2377
215.21,466.3,1707
216.17,463.53,2715
242.84,519.7,4368
244.64,465.91,3441
244.41,464.1,2878
214.39,464.6,2987
215.92,467.54,3466
242.77,463.41,3425
212.69,468.97,2937
217.57,465.4,2141
212.3,463.26,2110
217.54,466.28,5850
216.44,462.11,2202
217.95,467.84,3016
244.86,459.3,3324
211.19,514.53,1177
217.67,463.32,3437
216.15,458.06,3025
215.19,457.41,1236
217.91,461.52,4253
244.85,465.97,3284
244.5,467.95,1328
215.91,522.34,2040
241.62,509.25,2625
217.8,468.7,4230
216.2,463.57,1778
216.71,512.43,3376
217.73,518.1,1600
216.51,520.74,2127
217.61,462.65,2670
240.62,468.43,1628
215.95,459.13,2452
244.79,468.2,4621
215.29,463.42,1725
217.97,453.15,3475
213.53,451.49,2892
216.4,467.41,1419
217.57,516.8,1285
216.83,464.79,6198
215.43,524.1,3903
240.21,459.63,2120
217.11,457.44,3962
217.89,508.83,12016
217.8,457.77,3776
214.27,461.2,2012
217.57,457.5,2892
210.46,468.02,3483
240.63,467.5,1091
217.45,463.15,2080
217.74,507.58,2586
214.13,467.15,4638
216.85,455.44,3422
216.21,520.42,1880
217.57,463.17,1692
244.05,524.5,4452
216.87,523.95,2615
217.08,463.03,3269
217.54,523.14,2350
213.6,512.73,1611
217.95,469.7,1688
213.29,524.66,1740
214.29,468.8,3422
217.82,463.52,158760
243.6,461.21,3002
215.31,460.49,2986
216.95,457.8,3087
244.29,456.84,3652
210.12,463.65,1652
217.04,457.73,1985
215.77,464.33,2679
211.36,466.9,1478
236.12,467.17,1646
217.63,469.16,3032
216.88,460.18,1978
214.24,466.97,1677
244.35,521.21,1624
217.64,463.28,2839
240.72,520.55,4050
211.74,459.31,2468
213.91,521.33,2657
216.12,460.0,1660
215.0,468.5,1808
242.95,462.54,1908
214.91,453.21,2177
213.7,457.64,2663
217.52,464.97,2577
215.69,466.07,3197
217.5,463.57,1737
214.71,468.97,1737
238.4,450.62,2797
213.14,460.31,3254
216.62,467.71,2112
244.78,459.63,1698
217.63,465.61,1730
216.23,466.53,4241
217.22,467.85,1947
213.05,468.91,1539
215.34,462.01,1790
243.01,518.65,1747
214.57,505.13,1326
217.88,469.43,1940
217.59,469.46,3752
208.93,464.57,1123
213.8,457.56,2808
215.27,461.57,2005
215.44,468.47,1766
241.5,467.65,3416
216.9,469.4,3783
242.12,461.74,2852
216.5,518.3,2408
217.94,456.32,1516
216.42,524.47,2289
216.62,510.7,3089
215.07,510.09,2833
244.73,459.12,3380
216.2,462.96,3445
243.31,515.26,2371
216.97,460.62,2235
214.22,467.51,2571
216.96,469.12,3108
216.47,456.1,1865
214.93,465.92,2443
212.88,467.29,1805
216.74,469.5,3615
212.02,463.51,3291
239.12,469.7,1526
216.38,460.58,3946
214.8,465.4,3198
216.65,459.44,2322
242.79,468.72,2466
216.62,466.02,2595
217.34,454.44,1753
216.18,461.1,1990
216.88,451.48,2346
244.01,463.82,2677
214.76,461.8,1846
243.53,466.95,1647
217.77,516.2,2779
217.55,523.89,3981
210.34,464.65,2714
215.18,514.43,2328
216.78,461.46,1661
213.68,455.18,2109
217.67,455.61,1543
244.88,459.18,1326
217.34,501.5,2872
215.52,464.91,2157
212.59,469.53,2098
215.2,460.1,2774
217.66,468.06,3307
212.94,518.99,1551
244.28,469.26,2873
212.93,462.88,1661
215.79,467.14,3261
217.01,458.64,1614
217.08,466.2,3780
216.1,521.42,1467
215.18,468.5,1615
212.45,448.96,2508
216.24,454.98,1752
243.15,454.72,1832
216.25,452.03,2661
217.6,469.63,1801
217.02,523.92,2349
217.38,468.88,2131
217.71,463.2,1811
213.97,515.02,3290
215.29,513.79,2227
215.4,467.19,2565
217.79,469.57,1789
215.33,520.23,1810
217.85,469.05,2755
215.72,516.63,2456
211.57,522.58,3276
238.83,524.52,1785
239.56,458.5,3999
217.51,464.4,1382
244.1,466.2,2680
217.23,465.7,2012
217.82,517.68,1823
215.78,466.4,1687
212.29,461.86,2073
239.95,517.11,1784
242.58,463.01,1685
244.41,465.9,3665
244.0,519.65,4246
215.28,464.46,3204
215.82,465.25,2597
213.7,466.06,3398
215.78,466.7,1644
238.71,468.5,3450
214.43,454.37,1834
215.39,522.15,2184
244.05,523.65,3068
217.46,458.08,1443
217.25,465.91,4060
233.23,463.31,1790
216.18,462.36,4098
241.85,520.3,4142
216.39,469.95,3172
209.08,469.9,1331
216.73,460.02,1998
215.56,519.84,3212
241.62,522.38,1221
216.24,464.06,3070
217.49,468.44,3405
241.82,513.13,2835
215.93,467.1,1463
244.96,469.74,2031
211.8,453.71,1646
216.88,459.7,2001
217.62,455.65,1342
216.41,507.26,1923
215.17,457.86,4467
216.82,469.4,1394
214.42,519.56,2424
216.6,469.09,3671
217.02,524.82,1882
217.94,468.43,3556
242.29,518.24,2810
217.92,467.3,3906
216.52,460.46,2565
217.2,520.3,1182
217.8,458.01,2282
217.04,513.63,2419
238.02,524.17,3994
217.0,468.0,4584
217.46,455.0,2932
237.41,469.53,1906
244.9,457.65,2808
215.28,522.63,6812
215.27,468.98,1829
241.61,469.86,2778
244.9,454.03,1945
244.46,467.88,3976
243.82,508.28,1428
216.97,466.31,2793
217.34,468.46,1776
216.97,457.02,3541
216.06,465.5,2844
213.51,457.51,2118
238.29,469.94,2200
237.4,516.92,2442
216.33,462.2,1810
243.94,469.29,4716
212.91,516.25,2002
214.87,520.71,1617
216.02,454.14,2358
242.1,458.74,3205
244.7,462.18,2432
244.98,466.2,2016
214.35,468.11,3661
240.58,461.4,1537
217.18,522.64,2422
230.72,465.89,2289
244.44,458.71,1645
244.46,462.56,1261
217.11,517.4,2014
215.3,463.79,2175
216.0,517.69,3154
240.88,467.62,6218
217.09,465.75,2869
210.93,461.71,1996
211.89,519.18,1770
214.1,469.7,2413
216.58,464.81,4628
244.32,511.86,4558
216.92,453.37,2982
216.64,465.8,1736
213.29,517.4,1941
213.31,466.62,1335
236.35,511.4,2034
244.78,460.47,3450
214.14,523.54,16494
244.2,456.77,2704
215.39,514.96,1445
212.54,463.54,2085
213.99,499.78,1908
217.9,464.12,2130
217.4,465.9,1990
217.17,524.86,1738
216.21,524.03,1965
216.45,458.98,3400
244.4,462.19,1741
216.33,467.77,1792
213.5,460.98,2299
216.56,509.55,1176
244.55,469.9,"(None, None)"
238.2,461.2,2018
216.54,469.05,1490
212.86,468.53,3186
243.57,524.1,2140
215.66,514.47,2645
217.12,457.5,2123
217.57,523.33,1915
215.99,519.69,3146
213.9,517.46,2873
217.53,468.4,1508
212.57,456.69,1351
216.65,460.75,2520
244.67,461.95,1283
212.75,467.63,1735
217.58,465.41,1860
217.21,460.49,1855
233.79,516.77,10948
214.45,469.5,2620
217.63,466.11,3394
213.2,466.2,1301
217.98,469.1,1175
216.37,521.15,5400
213.66,462.62,2257
217.66,457.65,2387
216.74,468.37,2323
243.07,456.39,2608
216.74,465.05,2522
217.06,457.12,1631
214.3,465.0,2061
216.19,464.85,1457
216.99,468.85,1780
239.73,521.83,3065
240.0,456.68,1518
217.6,521.86,2203
214.78,463.28,2767
216.87,469.48,3847
238.85,461.69,1431
214.53,459.64,3102
241.7,467.8,3388
217.64,464.56,3615
216.47,464.49,9244
212.63,461.69,4572
214.44,513.12,2151
215.71,469.02,1634
240.67,451.26,3427
210.77,462.86,3129
240.34,513.47,4131
216.0,468.67,1645
217.02,523.48,1266
214.6,468.33,3369
217.13,457.5,2875
217.71,463.95,1264
215.59,458.97,2176
240.86,460.0,1752
216.18,513.96,2298
216.0,456.29,2731
213.81,459.24,1507
216.71,458.86,2407
216.38,459.47,4226
243.96,466.24,2056
215.82,466.0,2543
215.91,466.39,4493
216.44,455.84,1985
215.18,463.21,2605
212.69,469.89,3408
235.1,456.53,2730
213.73,501.64,1846
207.37,513.84,1912
244.64,469.19,1678
216.54,501.26,1670
244.85,519.28,3595
214.89,465.03,2058
217.86,461.82,3250
217.17,459.7,2980
212.27,514.22,2446
241.15,469.92,2326
212.93,510.03,2862
211.05,461.23,3481
244.96,456.25,2687
236.18,455.04,4101
215.22,516.09,2258
216.27,507.14,1535
243.54,468.12,1904
214.64,512.53,2796
214.4,504.76,4365
215.74,463.63,1866
211.66,461.2,2519
215.78,524.56,3923
212.85,469.39,3543
207.34,466.33,3414
217.61,469.23,2162
217.44,519.16,1836
212.28,524.9,2084
214.59,500.27,2236
217.31,468.9,2171
210.58,461.74,2460
242.08,456.66,3814
217.17,513.37,2333
215.35,516.07,1826
217.1,514.8,12623
243.38,520.89,1748
240.79,466.62,2672
217.43,458.9,1251
241.98,523.32,1384
211.64,519.28,4027
216.5,468.79,2150
212.84,466.64,1411
213.33,456.38,1979
217.29,510.53,2260
217.54,523.68,3130
236.65,461.89,1281
212.75,469.9,2352
217.74,462.65,3022
215.4,522.5,1681
217.4,467.8,1242
217.7,466.76,4438
239.79,468.29,2967
214.0,466.3,2363
213.16,468.17,2258
216.83,523.51,2417
243.57,502.62,3024
217.24,465.79,3843
215.62,452.42,2544
244.41,466.6,3935
217.8,453.68,1727
214.75,468.05,2571
238.79,460.79,4064
213.63,464.45,2329
240.11,467.32,1635
217.61,462.63,203640
217.9,459.25,3579
212.57,456.96,2942
217.73,459.27,3255
217.35,453.39,1948
216.48,524.14,2462
216.21,462.82,3794
213.68,507.4,2379
216.51,453.96,2074
243.12,520.5,1864
214.43,469.84,2301
215.26,465.4,1475
209.89,463.74,1718
217.54,469.38,2896
217.61,466.93,3738
242.11,460.78,3908
237.38,469.56,2208
244.35,469.84,3249
212.46,465.45,3440
217.92,515.11,1844
216.51,468.74,1955
237.73,460.3,3215
208.86,461.57,3331
214.0,449.6,1506
243.68,463.02,3713
241.54,466.95,2329
215.21,464.07,3469
217.29,460.34,2908
242.44,460.4,1877
244.7,461.87,3020
214.81,524.79,3024
216.34,465.44,3026
242.31,462.49,2329
243.79,459.71,2183
217.43,464.63,1852
217.46,459.75,2065
217.17,464.04,2849
242.96,466.51,1902
216.14,524.33,3156
215.28,509.71,1535
217.61,466.31,3212
217.5,467.88,2181
244.2,469.33,2679
242.3,468.08,3845
243.36,453.42,1500
217.05,520.88,2461
244.1,492.19,3524
211.09,464.3,3352
216.44,467.39,1699
217.6,516.24,3218
213.53,506.54,2305
235.22,452.37,1670
217.91,453.92,1874
242.29,463.89,1851
217.57,460.02,1894
216.82,456.02,3430
216.08,460.74,1418
243.62,458.78,1928
243.64,508.75,2907
216.67,467.18,2822
216.93,463.87,1632
241.6,466.83,3317
243.88,461.38,2076
217.93,468.59,2616
217.3,466.87,1212
215.66,469.92,1526
216.53,460.14,3785
212.9,455.61,1668
217.01,460.37,2759
216.8,469.25,2076
242.34,456.53,3581
212.73,456.82,3171
217.04,459.08,2315
243.74,516.43,2209
217.68,457.28,2430
215.55,456.84,2094
217.53,469.48,2454
216.3,463.73,2530
210.75,448.72,5073
217.1,510.59,3412
217.8,447.05,1562
213.69,514.74,3072
216.56,513.6,4098
241.73,459.22,3210
213.73,460.6,1479
209.02,518.27,1903
216.64,518.42,2716
217.02,456.55,2557
216.84,466.22,2596
215.94,448.38,1458
213.79,522.44,2370
217.46,466.8,2940
216.89,467.8,2940
216.93,453.2,3424
213.45,457.19,2740
217.93,468.42,2196
217.3,445.87,1511
213.09,486.11,1920
238.43,513.33,3422
244.44,469.37,4415
243.35,524.07,2701
210.89,462.16,1345
215.72,467.02,3560
213.12,510.54,1466
242.47,458.98,3215
214.74,465.51,1889
216.26,518.15,2382
212.34,455.23,1705
214.26,468.8,2153
216.6,467.16,3037
243.19,456.55,2318
214.52,459.53,3742
217.37,464.5,2152
214.96,458.88,2958
217.03,512.81,1583
215.78,462.21,1373
244.74,523.14,3290
213.68,464.27,6822
217.85,516.22,1961
242.05,466.42,1253
242.37,458.51,3828
243.87,458.55,1765
215.75,461.6,1733
217.26,468.98,1723
212.77,468.33,2391
217.04,461.95,1903
217.5,454.32,2258
217.28,463.96,2402
244.06,450.09,3876
213.01,462.73,4702
216.8,463.78,1956
214.51,458.03,1574
243.53,469.32,5185
216.49,457.79,2072
217.82,524.1,3035
216.91,448.44,2494
241.71,507.02,3037
240.32,523.82,2050
213.64,448.7,2257
216.98,457.12,3450
241.43,469.0,2073
217.84,455.66,2353
213.85,522.04,1273
242.63,469.25,2769
215.3,469.72,3770
241.02,518.36,1700
244.63,450.23,3034
217.76,460.05,2542
215.62,464.26,1830
244.6,461.73,2162
211.96,466.39,2496
242.32,459.7,1531
244.0,466.9,4152
243.38,459.3,3239
237.85,511.67,2128
215.86,460.96,1971
212.16,467.01,2334
217.3,452.23,2009
243.73,457.57,1429
216.86,467.7,4249
240.26,467.92,1303
215.42,518.3,1342
215.26,464.48,2330
211.59,458.72,3846
244.23,523.98,2513
238.42,452.99,3474
214.59,459.82,1572
216.89,520.96,3514
216.8,507.51,1893
213.99,457.91,1282
216.2,464.13,1963
214.05,468.25,3159
217.6,462.45,1633
242.83,515.34,1700
242.95,505.62,3284
217.24,468.7,1732
212.91,469.63,2207
215.8,460.22,1708
242.58,461.37,1725
216.87,449.45,3546
216.74,513.87,1925
215.66,519.27,3448
234.16,469.84,2377
217.95,519.81,2819
213.78,467.37,2099
214.62,460.3,2941
217.9,468.82,1478
215.5,514.43,2167
217.42,520.02,1996
214.25,464.92,1901
217.58,468.09,2768
217.27,461.76,1020
243.03,457.43,1572
217.93,469.85,2194
216.16,465.22,3542
213.88,467.08,1438
217.38,452.79,1962
214.8,462.43,1395
216.11,459.23,2989
213.59,463.85,2287
244.67,462.58,1922
240.96,448.78,1709
217.54,523.39,1923
217.69,468.3,1932
217.49,492.18,1821
214.79,454.06,2634
243.75,459.17,2943
214.77,457.31,2470
237.51,464.05,3954
217.91,516.0,2544
216.77,456.28,1263
213.94,459.6,2981
217.59,521.83,1585
215.72,456.22,2000
217.05,522.55,2021
216.87,455.96,3414
216.41,459.57,1495
217.24,463.28,1817
216.82,462.92,2439
215.49,469.2,4360
217.82,462.33,2036
214.03,518.6,1076
217.49,460.44,2344
213.29,465.63,2285
216.8,463.81,1587
244.31,524.79,2944
215.83,469.94,6480
215.09,465.9,1798
212.84,468.4,2513
215.13,469.26,1366
216.29,457.47,2077
216.0,466.7,1675
217.35,468.67,1597
217.88,520.12,1533
217.42,468.76,2338
215.77,460.97,1426
238.58,452.11,1567
217.43,466.8,2403
243.16,467.44,3698
214.52,467.47,2311
215.57,518.48,2086
213.07,520.09,1512
243.7,521.5,2807
214.91,457.05,3574
240.8,458.2,"(None, None)"
216.41,468.2,2351
242.09,461.56,2495
217.36,464.62,4127
215.2,522.4,1727
241.18,453.2,1795
215.74,460.3,1902
211.25,511.9,1588
215.35,465.45,1525
217.5,467.69,2620
213.48,519.56,1801
243.53,465.92,3178
217.39,524.33,3186
214.48,456.85,1443
215.82,466.26,2258
215.97,461.5,1839
210.22,468.58,2633
241.48,523.33,1564
217.37,468.38,2953
215.54,468.6,4219
217.63,465.77,3034
242.85,465.95,3274
217.93,468.41,2101
216.13,523.82,2430
214.85,509.2,4170
213.97,521.61,1672
216.8,514.05,4127
244.8,520.76,1433
212.84,468.04,1178
215.37,464.04,1510
244.77,454.74,2030
214.14,516.9,2392
240.93,455.61,2767
242.54,469.87,1549
217.63,451.96,3533
217.53,465.65,1957
240.84,464.36,1958
215.22,456.44,2218
216.5,515.83,3389
214.31,509.43,1763
216.95,524.68,2055
212.63,466.07,1654
212.82,463.6,3903
214.6,510.39,1215
216.52,464.06,1758
217.24,466.87,4367
244.67,469.34,1896
214.06,449.32,1556
213.82,458.67,4163
215.0,465.89,2398
216.57,524.2,3400
216.96,467.93,2896
216.56,469.8,2585
217.49,464.45,2972
216.34,467.73,1913
241.69,466.18,3545
212.01,461.3,3577
217.95,450.45,3412
211.07,462.9,2487
211.43,468.78,2520
217.67,465.96,1843
244.73,465.15,2837
216.77,458.25,1379
217.73,503.11,2387
241.4,459.48,3435
215.6,462.8,2541
216.83,469.4,1925
215.52,523.11,1808
239.61,523.08,2374
214.78,459.91,3367
217.47,456.46,1612
212.61,460.92,2049
217.13,462.32,3186
213.13,464.49,1674
217.3,467.08,2045
215.98,460.29,3662
244.12,469.3,1406
216.31,520.78,3318
241.46,468.45,1482
244.36,459.43,2723
242.25,468.98,1955
217.72,466.28,2018
215.31,453.18,3562
230.37,458.1,2331
237.44,467.53,3385
215.36,520.79,1611
217.0,517.07,2499
212.37,467.92,1449
209.21,468.49,1825
216.33,457.95,2095
243.15,467.39,2014
214.41,465.5,1416
242.82,513.02,2574
216.69,469.58,2798
244.75,458.84,1490
217.98,467.87,1826
215.84,454.67,2477
239.8,460.72,4322
215.88,460.79,2801
216.81,467.83,1691
216.23,465.31,1508
217.7,455.34,2625
243.51,455.47,2171
216.85,461.92,1680
216.22,467.88,2910
217.9,459.82,2549
244.65,454.96,1785
216.26,454.69,3422
214.41,522.25,2511
241.0,517.21,1785
217.19,465.36,3121
216.42,506.79,11881
215.8,522.39,2744
241.78,467.66,2491
215.4,459.99,2332
215.84,459.1,2213
216.03,469.36,1688
217.48,468.26,1409
215.35,455.35,2402
241.22,466.93,2238
217.57,469.17,3117
244.52,463.86,2428
243.91,451.41,2338
217.91,469.77,1711
211.96,521.93,3041
216.28,466.27,5867
242.66,520.94,2338
215.25,506.61,4129
215.46,461.22,3726
215.54,461.39,3085
216.04,462.52,1860
217.12,512.21,1780
217.15,469.57,4021
212.07,468.6,3328
215.88,469.77,1615
241.85,457.9,3678
216.16,467.26,2932
241.6,461.0,4904
214.05,523.54,3147
211.45,467.94,5167
217.8,459.41,1730
216.74,469.79,4486
214.25,466.37,2474
239.1,517.85,1744
217.75,469.8,1476
216.7,453.42,3151
210.64,456.15,1436
240.06,452.13,1411
217.49,522.19,1700
241.33,462.05,3360
